steps,distance_walked,very_active_distance,moderately_active_distance,lightly_active_distance,calories_burnt,physical_activity_score
11741.7,6.0,2.9,3.6,0.0,616.3,6.4
13627.7,6.5,2.6,4.7,0.0,676.4,6.4
9927.1,5.5,1.1,2.8,1.6,466.5,6.8
14000.0,6.5,1.5,5.0,0.0,560.7,5.8
12724.1,6.5,2.7,4.0,0.0,1008.9,6.4
7877.7,3.3,1.2,2.4,0.0,339.9,5.2
14000.0,6.5,1.5,4.0,1.0,684.2,6.3
10981.0,5.1,2.0,3.6,0.0,384.7,7.1
7494.6,4.1,1.8,1.7,0.6,666.0,5.9
14000.0,6.4,2.7,4.6,0.0,694.6,6.3
14000.0,6.5,1.8,4.0,0.8,340.2,6.4
9900.9,5.1,1.4,3.0,0.7,924.0,6.8
8489.0,3.9,1.9,1.7,0.3,1901.1,5.9
9482.9,5.1,2.4,3.5,0.0,627.2,7.3
12144.2,5.8,1.7,2.6,1.5,343.6,6.7
13833.6,6.5,2.9,3.1,0.5,1272.8,5.8
11711.5,5.7,1.4,2.6,1.7,550.4,6.6
10305.2,4.3,1.1,1.7,1.5,504.2,6.1
14000.0,6.5,1.7,4.3,0.5,524.0,6.4
9061.5,4.3,1.0,2.2,1.1,597.8,6.0
13092.8,6.5,3.0,3.0,0.5,419.1,5.9
9135.8,5.0,1.9,2.6,0.5,677.4,6.9
11293.1,6.5,1.8,3.9,0.8,1230.0,7.0
9659.3,5.7,2.6,3.4,0.0,650.8,7.0
9832.4,4.6,2.0,2.5,0.1,1408.2,6.8
8867.8,4.3,1.0,2.6,0.7,666.6,5.9
14000.0,6.5,2.6,3.7,0.2,640.6,6.2
7801.2,3.6,1.5,2.6,0.0,1648.6,5.6
7779.3,3.0,1.2,1.2,0.5,594.8,4.8
14000.0,6.5,2.7,4.9,0.0,449.6,6.2
12933.5,5.8,1.5,2.9,1.5,491.9,6.4
2844.7,1.4,0.4,1.0,0.0,327.4,2.3
8304.2,5.2,2.4,2.9,0.0,385.0,6.8
4564.0,2.0,1.0,1.0,0.0,681.5,3.3
7147.9,3.7,1.0,2.4,0.3,467.2,5.1
584.5,0.7,0.2,0.5,0.1,310.4,1.2
9589.0,4.9,2.3,2.9,0.0,506.0,7.2
6574.2,3.4,1.1,2.0,0.3,697.9,4.8
10179.7,4.9,1.5,2.1,1.4,433.1,6.8
5124.6,2.4,0.7,1.9,0.0,1959.5,3.8
10248.7,4.6,1.5,3.4,0.0,557.4,6.7
8755.3,4.8,1.5,2.7,0.6,667.9,6.5
14000.0,6.1,2.3,4.3,0.0,643.7,6.8
14000.0,6.5,1.5,3.4,1.6,562.8,6.3
12356.0,5.5,2.7,3.8,0.0,373.7,6.7
9020.2,5.0,2.4,3.0,0.0,613.7,7.0
14000.0,6.5,3.0,3.8,0.0,629.3,5.8
5340.9,2.1,1.0,0.9,0.2,1762.7,3.5
5789.3,3.2,1.3,2.5,0.0,2010.3,4.9
9748.7,5.3,1.4,3.9,0.0,463.5,6.9
14000.0,6.5,1.4,4.7,0.4,362.1,6.1
9393.0,5.1,1.2,2.6,1.3,609.1,6.6
9450.3,3.6,1.1,1.8,0.7,594.9,5.5
5674.3,2.2,0.8,1.4,0.0,339.9,3.6
12837.8,6.5,3.0,4.8,0.0,308.1,6.2
12859.5,6.3,2.1,4.9,0.0,1070.1,6.7
12367.2,5.3,1.9,2.7,0.7,306.9,6.6
8112.3,3.7,1.5,2.4,0.0,551.4,5.6
7879.9,3.5,0.9,2.4,0.2,481.5,5.1
6120.6,3.0,1.4,1.5,0.1,611.0,4.6
10251.6,4.9,1.8,2.8,0.4,335.1,6.9
6758.8,3.5,1.0,1.6,0.8,572.9,4.9
6467.8,3.2,1.5,2.2,0.0,546.0,5.1
8728.9,5.0,2.0,3.8,0.0,641.4,7.1
8532.5,4.5,1.5,3.4,0.0,507.4,6.4
8386.1,4.4,1.7,3.0,0.0,591.3,6.3
11399.3,6.3,2.7,3.4,0.2,1769.7,6.6
10237.1,4.9,1.2,3.3,0.4,1448.6,6.7
9135.5,3.9,1.8,2.9,0.0,1517.4,6.4
10549.0,5.9,2.9,3.8,0.0,601.4,6.8
7025.4,3.6,1.3,2.0,0.2,337.2,5.2
10315.8,5.2,2.1,4.0,0.0,485.1,7.5
10451.8,4.9,2.2,3.6,0.0,325.8,7.5
5490.9,2.4,0.8,1.8,0.0,348.7,3.8
12987.1,6.5,3.0,4.9,0.0,502.5,6.1
7355.7,4.2,1.7,2.3,0.2,440.9,5.8
10270.9,5.5,1.8,4.1,0.0,483.9,7.2
13493.2,6.5,2.6,4.1,0.0,498.5,6.3
12777.0,6.5,2.3,2.7,1.5,363.9,6.8
10103.0,5.1,1.2,3.3,0.6,446.3,6.7
8912.5,4.4,1.9,2.6,0.0,2134.2,6.4
12842.5,6.5,2.4,3.3,0.8,2232.8,6.7
12024.1,5.8,2.6,4.6,0.0,496.2,7.0
8144.9,4.3,1.0,1.8,1.4,599.7,5.8
7615.3,3.4,1.2,2.7,0.0,601.4,5.3
3782.9,1.6,0.7,0.7,0.2,317.6,2.7
10462.1,5.1,2.5,2.8,0.0,1692.9,6.9
9751.9,4.5,2.1,2.5,0.0,621.8,6.8
13408.6,6.5,3.0,4.5,0.0,537.6,6.2
11077.2,4.9,1.3,2.4,1.2,516.6,6.5
14000.0,6.5,2.9,5.2,0.0,512.5,5.8
7907.9,4.0,1.0,2.8,0.2,2158.4,5.5
13414.5,5.8,1.5,4.2,0.1,611.3,6.3
8413.3,4.0,0.9,1.8,1.3,1644.7,5.6
12332.8,6.3,2.9,3.7,0.0,386.2,6.2
5623.7,3.0,0.7,2.4,0.0,473.3,4.2
10705.4,5.3,1.3,2.7,1.3,511.5,6.7
4045.9,2.4,0.6,1.1,0.6,467.6,3.4
9198.6,4.5,1.7,2.7,0.2,395.0,6.5
11321.1,5.7,2.6,4.4,0.0,349.9,7.1
8437.1,4.3,1.4,2.6,0.3,346.9,6.0
6848.7,3.9,1.4,2.2,0.3,418.5,5.4
12538.4,5.9,1.5,3.9,0.5,461.1,6.5
9689.6,4.6,1.3,3.6,0.0,573.2,6.5
8531.3,3.9,0.9,1.6,1.3,694.0,5.6
10125.7,4.9,1.6,2.3,1.1,658.9,6.8
14000.0,6.5,2.5,2.9,1.1,1317.4,6.4
13460.5,6.5,1.9,2.8,1.8,625.5,6.6
13487.7,6.2,2.8,3.2,0.2,538.4,6.0
11306.6,5.4,2.6,2.6,0.1,401.1,6.5
10499.5,5.4,1.3,3.4,0.8,488.8,6.8
2811.8,1.0,0.2,0.5,0.3,357.0,1.9
7963.1,3.6,1.6,2.0,0.0,526.6,5.5
8558.3,5.0,1.3,3.8,0.0,309.2,6.5
4375.3,1.9,0.6,0.9,0.4,375.8,3.0
6527.8,3.7,1.2,2.1,0.5,584.9,5.1
4057.5,2.7,1.3,1.3,0.1,410.8,3.8
9885.0,4.6,1.8,2.8,0.0,468.0,6.7
12456.3,5.8,1.2,4.0,0.5,632.8,6.4
13320.3,6.5,1.3,4.7,0.4,1026.3,6.2
11244.4,5.1,1.3,3.1,0.7,309.1,6.6
7109.8,3.6,1.1,2.7,0.0,1945.9,5.1
4203.8,2.0,0.7,1.4,0.0,573.8,3.2
4729.4,2.5,1.1,1.2,0.2,2100.9,3.9
6193.1,3.8,1.1,1.9,0.8,645.5,5.1
7333.4,4.1,1.3,2.7,0.1,440.7,5.6
9520.8,5.0,1.5,4.0,0.0,413.4,7.0
6957.5,2.5,0.5,1.4,0.6,393.2,4.0
11016.9,5.7,2.8,2.8,0.1,529.6,6.4
9303.2,5.5,1.3,4.1,0.1,642.5,6.7
10031.6,3.5,1.0,1.7,0.8,2295.4,5.6
13420.8,6.5,1.6,4.4,0.5,401.0,6.4
6459.3,3.1,1.1,1.3,0.8,468.3,4.6
11256.1,5.2,2.5,2.1,0.6,661.9,6.7
9958.1,5.4,1.2,3.1,1.0,433.8,6.8
8999.5,5.4,1.8,3.5,0.0,2258.6,6.9
12655.8,6.5,1.3,3.0,2.2,431.9,6.5
12637.0,6.1,2.6,4.3,0.0,2119.4,6.7
7160.5,3.1,1.2,1.4,0.5,652.4,4.8
9453.5,4.8,2.0,2.9,0.0,539.4,6.9
10843.6,5.9,2.0,3.1,0.8,679.0,7.1
9181.0,4.4,2.1,3.1,0.0,540.6,6.9
11755.1,5.7,1.9,4.1,0.0,690.0,6.9
10843.6,6.5,2.3,2.8,1.4,589.5,7.2
14000.0,6.5,2.7,3.1,0.7,561.1,6.1
5409.2,3.3,1.2,2.5,0.0,631.9,4.7
9632.7,4.1,1.0,2.3,0.7,304.4,5.9
7274.5,3.3,1.0,1.9,0.4,1504.5,4.8
11812.3,5.9,1.4,2.8,1.8,386.4,6.6
5148.5,2.1,0.7,1.7,0.0,344.4,3.5
11038.9,6.3,2.4,4.9,0.0,675.1,7.1
8109.9,4.8,1.1,1.9,1.7,352.4,6.2
7797.5,3.6,1.4,2.3,0.0,405.1,5.4
5660.5,3.7,1.7,2.8,0.0,1252.8,5.5
8604.8,4.3,1.3,2.5,0.5,2051.4,6.0
13253.5,6.5,1.7,3.7,1.0,607.0,6.6
9924.4,5.0,2.4,2.8,0.0,921.8,7.1
11883.0,6.2,2.5,2.6,1.1,599.6,6.6
14000.0,6.5,1.5,4.7,0.3,460.8,6.2
10791.3,6.0,1.9,3.5,0.6,698.3,7.1
8323.6,4.4,1.8,2.7,0.0,368.0,6.3
11401.8,5.6,2.1,2.8,0.7,459.9,7.0
8367.1,4.4,1.7,3.2,0.0,632.9,6.4
8486.7,3.8,1.4,2.8,0.0,398.7,5.8
5440.3,2.8,1.2,1.7,0.0,600.3,4.3
12778.8,5.8,1.7,4.4,0.0,445.7,6.7
8842.0,3.5,1.5,1.6,0.5,371.0,5.5
10546.3,5.3,2.6,3.8,0.0,461.3,7.1
6892.1,4.1,1.3,2.5,0.2,2486.5,5.5
11307.8,6.1,2.7,3.0,0.4,344.8,6.6
7714.2,3.8,1.0,1.7,1.0,506.4,5.3
9574.9,5.7,1.6,2.9,1.1,596.5,6.9
12633.5,6.0,2.9,4.5,0.0,600.6,6.6
12372.3,5.2,1.1,3.7,0.4,1089.3,6.3
9933.9,3.9,1.0,2.6,0.3,889.6,5.8
4695.6,1.8,0.6,0.8,0.4,642.7,3.0
14000.0,6.5,2.1,5.1,0.0,2429.4,6.3
14000.0,6.5,2.5,3.4,0.6,1790.1,6.3
12168.0,6.3,1.6,4.1,0.6,467.7,6.7
7740.4,4.7,1.0,3.4,0.3,410.2,6.0
9659.2,4.3,1.3,1.9,1.0,301.0,6.2
8369.7,4.4,1.6,2.9,0.0,350.0,6.2
13791.6,6.5,2.4,2.7,1.4,602.6,6.5
10787.5,5.0,1.9,2.2,0.9,559.7,6.9
7647.5,4.5,1.6,3.1,0.0,398.6,6.2
8587.7,4.2,1.1,1.9,1.1,1419.8,5.8
13363.6,6.5,2.8,3.7,0.0,634.3,6.1
14000.0,6.5,1.5,3.2,1.8,1164.2,6.3
14000.0,6.5,1.7,3.7,1.1,2319.8,6.4
12271.1,6.5,2.7,2.8,1.0,1565.6,6.3
9242.1,5.3,1.5,3.7,0.1,557.0,6.8
275.5,0.0,0.0,0.0,0.0,580.5,1.0
10891.5,6.1,1.8,4.5,0.0,458.4,7.1
9994.5,4.7,1.7,3.2,0.0,594.9,6.8
10419.9,4.9,1.5,2.8,0.6,801.2,6.8
10161.7,4.9,2.5,3.7,0.0,544.8,7.4
6021.2,2.7,0.8,1.3,0.6,559.7,4.1
11672.2,6.2,2.4,3.2,0.7,449.5,6.8
11896.6,6.1,2.8,2.8,0.5,1725.8,6.2
12047.0,5.8,2.3,3.2,0.3,681.6,6.9
12839.7,6.5,2.4,5.2,0.0,608.9,6.5
11812.2,5.8,2.1,2.7,1.0,2004.6,6.9
8769.9,4.2,1.5,3.1,0.0,311.9,6.2
9787.5,4.9,2.2,3.2,0.0,603.6,7.3
10273.4,5.4,1.2,2.2,2.0,2459.0,6.7
10323.1,5.4,2.5,4.2,0.0,527.6,7.5
12994.7,6.3,2.4,5.0,0.0,549.4,6.7
11931.0,6.4,2.9,4.9,0.0,667.3,6.4
14000.0,6.5,1.3,3.9,1.3,302.7,6.2
14000.0,6.5,3.0,3.2,0.3,362.8,5.6
10238.9,4.4,1.0,2.4,0.9,1546.8,6.2
0.0,0.5,0.2,0.3,0.0,1654.1,1.0
13710.5,6.5,2.1,3.6,0.8,661.5,6.6
8378.9,4.3,1.7,2.9,0.0,311.9,6.3
7595.5,4.3,1.7,3.1,0.0,611.7,6.2
8804.7,4.2,1.0,2.0,1.1,656.4,5.8
8660.1,3.6,1.3,2.0,0.3,545.0,5.5
11836.8,6.0,1.7,4.7,0.0,556.6,6.8
5321.7,2.8,1.0,1.4,0.4,320.2,4.1
6766.8,3.3,1.4,1.8,0.1,384.4,4.9
11029.5,6.3,1.4,2.6,2.3,659.8,6.8
11868.8,4.7,1.7,2.5,0.5,2353.9,6.4
11924.6,6.5,2.5,3.6,0.4,323.8,6.7
7638.9,4.2,1.2,1.9,1.1,891.1,5.7
7065.2,3.8,1.8,1.5,0.4,1009.8,5.5
8480.1,2.6,0.9,1.6,0.0,808.3,4.5
10719.6,6.0,1.5,3.1,1.3,343.4,6.9
14000.0,6.5,1.5,2.6,2.3,920.5,6.3
3857.7,1.7,0.6,1.2,0.0,983.4,2.9
9337.8,4.6,1.4,2.9,0.2,1187.0,6.4
6002.0,3.2,0.8,1.5,0.9,563.0,4.5
5043.3,2.8,0.6,2.1,0.1,519.5,3.9
12900.9,6.5,2.4,3.3,0.8,312.6,6.7
11633.9,6.2,2.4,3.1,0.8,364.6,6.9
11348.3,5.8,1.4,4.4,0.0,1978.6,6.7
12763.1,6.5,2.5,3.1,1.0,655.1,6.6
8560.8,3.7,1.8,2.8,0.0,660.7,6.2
8702.1,4.0,2.0,2.9,0.0,622.6,6.5
14000.0,6.5,3.0,3.4,0.1,370.0,5.6
9260.3,5.0,2.2,2.1,0.7,636.1,7.1
12205.4,6.5,1.7,2.8,2.0,375.0,6.7
10019.1,4.8,1.2,2.1,1.5,521.9,6.6
4455.2,2.7,0.9,2.0,0.0,593.6,3.9
3866.1,1.4,0.5,0.8,0.1,320.6,2.5
8263.0,4.7,2.1,1.9,0.6,539.2,6.6
13168.3,6.5,1.7,4.0,0.7,400.5,6.6
12364.9,6.5,2.2,3.1,1.1,1017.3,7.0
12742.2,5.6,2.2,2.8,0.6,453.6,6.7
7038.9,4.4,1.5,2.0,0.9,1549.1,5.8
14000.0,6.5,2.2,4.6,0.0,1555.4,6.7
7105.3,3.4,0.9,1.3,1.1,420.7,4.8
10638.5,5.4,2.7,3.1,0.0,664.1,6.7
9968.9,4.6,1.6,2.0,1.0,683.6,6.7
9478.4,4.7,1.7,2.9,0.1,620.8,6.6
14000.0,6.5,1.7,3.5,1.3,532.3,6.4
7884.7,3.6,1.3,1.5,0.8,1235.2,5.3
5951.2,3.2,0.9,1.9,0.4,1246.9,4.5
10060.0,4.6,1.2,2.9,0.5,359.5,6.4
8800.5,4.0,1.1,2.0,0.9,307.0,5.8
14000.0,6.3,1.3,4.5,0.6,1343.6,6.2
12029.5,5.8,2.1,3.2,0.5,601.0,6.9
8772.0,5.0,1.6,3.5,0.0,670.3,6.7
6831.7,3.0,1.4,1.9,0.0,629.7,4.9
4359.1,1.8,0.4,1.4,0.1,555.8,2.9
6924.3,3.6,0.8,2.2,0.6,2238.7,4.9
10344.8,5.0,2.3,2.4,0.3,537.6,7.0
14000.0,6.5,1.5,4.7,0.2,473.9,6.1
13365.1,6.5,1.3,4.6,0.6,1324.6,6.2
10687.3,5.5,1.4,4.3,0.0,619.7,6.9
9030.5,5.0,2.2,2.2,0.6,359.8,7.0
10806.4,5.9,2.6,3.7,0.0,552.1,6.9
8444.1,4.3,1.3,2.6,0.4,544.3,6.0
14000.0,6.5,2.6,4.3,0.0,421.4,6.4
9432.4,5.7,2.0,4.5,0.0,471.7,7.4
9741.0,4.8,2.3,3.0,0.0,346.6,7.2
3352.5,1.5,0.3,1.0,0.2,310.2,2.4
9413.7,4.4,1.9,2.4,0.1,305.2,6.5
12509.5,5.4,1.4,2.8,1.2,369.7,6.4
6796.8,3.8,1.2,2.0,0.6,646.8,5.2
7747.8,2.7,0.7,1.1,0.9,509.0,4.4
12378.1,6.2,2.5,3.2,0.5,346.8,6.5
5570.0,2.7,1.1,1.3,0.3,662.2,4.1
13173.4,6.5,2.4,3.8,0.3,527.6,6.6
8403.6,3.3,1.3,1.9,0.0,311.2,5.2
8834.3,4.0,1.6,2.8,0.0,605.1,6.1
6628.4,3.2,1.4,2.0,0.0,489.4,4.9
11134.1,5.5,1.5,3.2,0.8,513.1,6.7
14000.0,6.5,2.1,3.2,1.2,951.2,6.6
12344.5,6.1,1.5,4.5,0.1,861.5,6.5
7407.1,3.1,1.0,1.3,0.7,679.1,4.7
13406.9,6.5,2.7,5.2,0.0,1462.6,6.2
9050.0,3.4,1.4,2.0,0.0,1210.7,5.4
14000.0,6.5,2.7,3.1,0.7,642.2,6.1
12420.0,5.9,1.7,3.2,1.0,432.8,6.6
1170.6,1.1,0.4,0.4,0.2,551.0,1.7
6987.8,4.4,1.4,2.0,1.0,695.6,5.8
12833.2,6.3,3.0,3.3,0.0,640.7,5.9
10455.0,5.9,1.8,3.7,0.4,611.7,7.1
6928.7,3.3,1.3,1.5,0.6,475.7,4.9
8099.2,3.6,1.5,2.4,0.0,480.5,5.6
4281.3,3.0,1.4,2.2,0.0,1451.3,4.5
9734.9,5.1,1.7,3.2,0.2,576.2,6.9
14000.0,6.5,2.0,3.4,1.1,1130.1,6.5
12414.8,6.5,2.1,2.9,1.4,644.4,6.9
14000.0,6.5,1.9,2.6,1.9,307.2,6.5
12647.2,6.3,2.5,4.4,0.0,368.0,6.8
13082.4,5.9,2.8,3.8,0.0,492.7,6.3
14000.0,6.5,1.5,3.8,1.1,400.8,6.3
11131.8,5.9,2.2,2.6,1.1,446.2,7.1
9438.3,4.7,2.2,2.2,0.2,433.0,6.8
13098.0,6.5,1.5,4.7,0.3,2174.9,6.3
14000.0,6.5,2.3,3.8,0.4,452.1,6.6
8560.1,3.8,1.8,3.0,0.0,1930.5,6.3
7835.3,3.3,1.5,2.6,0.0,490.5,5.6
10416.6,5.1,1.8,3.7,0.0,624.8,7.1
12494.5,6.0,1.2,3.0,1.7,1939.4,6.4
12394.3,6.4,1.5,3.1,1.8,412.8,6.6
5727.5,2.5,0.9,1.3,0.3,501.8,3.9
14000.0,6.5,1.5,5.2,0.0,319.2,5.8
8076.5,4.6,1.1,2.4,1.0,344.7,6.0
9204.8,4.7,2.0,3.2,0.0,621.2,7.0
7292.0,3.3,1.4,2.6,0.0,497.5,5.3
14000.0,6.5,2.9,4.7,0.0,1935.5,6.0
10726.2,6.1,1.4,3.9,0.8,476.2,6.9
7447.1,3.9,1.0,1.8,1.1,459.3,5.3
12591.8,6.5,2.9,3.1,0.5,398.5,6.0
12307.4,5.8,2.4,3.4,0.0,448.8,6.7
9436.8,5.2,2.3,4.1,0.0,1083.4,7.6
12521.8,6.5,3.0,5.0,0.0,479.6,6.2
7524.1,3.4,1.5,1.6,0.2,1629.2,5.2
8521.2,3.7,1.3,1.9,0.5,1843.5,5.5
3969.4,2.1,0.6,1.3,0.1,676.8,3.1
6028.1,3.5,1.3,2.0,0.1,374.2,4.8
14000.0,6.5,2.5,2.9,1.0,467.0,6.2
14000.0,6.5,1.9,3.5,1.0,524.9,6.5
10197.4,5.0,2.2,3.9,0.0,518.8,7.6
14000.0,6.5,1.5,5.1,0.0,1130.6,5.8
9519.8,4.6,2.0,2.8,0.0,407.2,6.8
9269.8,4.9,1.0,3.2,0.7,553.8,6.5
10169.5,5.7,2.0,2.8,0.9,1764.9,7.2
9625.2,4.9,2.3,3.4,0.0,350.2,7.4
9354.4,4.7,1.1,2.0,1.6,2030.7,6.3
13430.2,6.5,2.3,3.2,1.0,489.5,6.7
10450.4,4.8,1.2,1.9,1.7,458.9,6.5
12137.4,5.6,2.6,3.1,0.0,1387.2,6.4
13094.1,6.4,2.9,4.7,0.0,583.9,6.3
11164.6,5.3,2.6,4.2,0.0,570.9,7.3
7089.2,3.1,1.5,2.1,0.0,377.7,5.1
5941.4,3.9,1.6,2.7,0.0,383.7,5.5
10446.3,6.3,1.6,3.2,1.5,493.2,7.0
9486.2,4.6,1.3,2.8,0.5,560.9,6.4
10262.2,5.2,1.8,3.6,0.0,458.1,7.1
9951.8,4.9,1.8,2.9,0.1,325.7,6.9
14000.0,6.5,2.8,2.8,0.8,1004.4,5.9
6009.3,3.7,1.0,2.5,0.1,1165.6,4.9
4030.2,1.1,0.3,0.5,0.3,1834.8,2.3
10997.1,5.7,2.0,2.5,1.2,463.5,7.0
8870.7,3.8,0.9,2.2,0.6,963.2,5.5
10948.2,6.4,2.6,2.7,1.0,670.3,6.8
11751.6,6.1,2.3,4.0,0.0,586.1,7.1
13852.3,6.5,2.7,4.3,0.0,325.6,6.2
5478.3,2.6,0.6,1.3,0.7,532.0,3.8
8329.8,4.0,2.0,3.2,0.0,311.4,6.5
11286.3,5.9,1.2,4.3,0.4,2363.4,6.6
12311.4,6.5,1.9,2.9,1.7,328.4,6.8
14000.0,6.4,2.6,4.5,0.0,382.0,6.5
12867.1,6.5,1.4,3.5,1.6,496.0,6.5
9829.6,5.7,1.3,4.0,0.4,419.5,6.9
7328.7,3.2,0.7,2.3,0.2,335.2,4.7
8307.1,4.2,1.6,1.9,0.7,492.8,6.0
8221.9,5.0,2.3,3.3,0.0,583.4,7.0
11965.7,6.5,2.4,4.8,0.0,321.3,6.9
10771.0,5.2,2.0,2.8,0.5,653.0,7.0
6029.1,3.4,1.0,1.5,0.9,1681.6,4.7
8692.3,5.8,1.2,2.4,2.2,507.8,6.6
12632.6,6.4,1.3,2.8,2.2,458.5,6.5
11055.0,5.2,2.4,2.1,0.7,457.3,6.8
11705.9,5.9,1.4,3.2,1.4,434.2,6.6
11148.8,5.7,2.8,3.0,0.0,346.3,6.3
14000.0,6.5,1.6,2.9,2.0,331.7,6.4
10708.1,5.6,2.2,3.7,0.0,423.5,7.3
8841.9,3.8,1.8,3.0,0.0,566.8,6.4
7252.7,3.3,1.0,2.5,0.0,2054.8,5.0
10748.8,5.8,2.4,2.9,0.5,624.9,7.0
2677.9,0.5,0.1,0.3,0.0,452.1,1.4
9447.1,5.2,1.5,4.0,0.0,552.5,7.0
9382.5,3.7,1.0,2.8,0.0,472.8,5.6
5906.6,2.1,0.9,1.6,0.0,1423.9,3.8
7215.2,3.4,0.9,2.4,0.0,400.1,4.9
12429.0,6.4,1.8,3.3,1.3,505.5,6.7
10692.1,6.0,3.0,2.6,0.4,1170.2,6.2
10305.4,5.2,1.5,3.1,0.6,454.7,6.9
10919.0,5.3,1.7,2.3,1.3,479.3,6.9
10277.9,5.4,2.7,4.3,0.0,1995.7,7.3
13728.6,6.4,2.0,3.5,0.9,460.1,6.6
10370.3,5.3,1.6,4.1,0.0,566.2,7.1
5625.4,2.2,1.0,1.6,0.0,369.8,3.9
14000.0,6.5,1.9,3.7,0.9,310.1,6.5
11111.0,5.5,1.5,2.5,1.6,502.4,6.7
8232.2,3.7,1.2,1.8,0.7,489.5,5.5
6239.8,3.2,1.3,2.1,0.0,567.9,4.8
11187.7,5.7,1.2,4.2,0.3,1190.2,6.6
9648.5,5.4,1.7,4.3,0.0,961.1,7.2
14000.0,6.2,1.9,2.8,1.5,589.4,6.4
8962.3,4.4,1.2,2.1,1.2,676.9,6.1
7487.9,3.4,1.3,1.4,0.6,457.7,5.1
12687.4,6.5,1.9,3.3,1.4,544.5,6.7
12775.8,6.5,2.5,4.7,0.0,517.9,6.7
10506.0,5.5,1.9,2.6,0.9,526.4,7.1
12029.1,5.7,1.5,3.5,0.7,647.0,6.6
9886.9,5.4,1.5,3.1,0.8,594.5,6.9
10701.6,4.6,1.2,2.4,1.0,1923.2,6.3
13495.0,5.9,1.3,3.8,0.8,336.0,6.2
11876.0,5.3,2.0,3.2,0.1,358.7,6.8
9492.2,4.7,1.9,2.5,0.3,565.3,6.8
14000.0,6.5,1.6,4.4,0.5,516.2,6.4
2905.4,0.0,0.0,0.0,0.0,609.7,1.1
14000.0,6.5,3.0,4.3,0.0,337.2,6.0
4882.1,2.5,0.6,2.0,0.0,526.6,3.6
8118.7,3.3,1.1,2.3,0.0,494.4,5.1
9877.2,5.0,2.1,2.8,0.1,641.9,7.1
9560.6,5.3,1.1,3.7,0.5,374.9,6.7
13019.2,6.5,2.8,4.7,0.0,1418.2,6.4
6826.5,4.0,2.0,2.1,0.0,360.2,5.7
10782.3,4.7,1.1,3.2,0.4,480.7,6.3
8265.4,3.9,1.8,2.3,0.0,652.6,5.9
10885.4,5.0,1.6,3.6,0.0,1446.3,6.8
9805.7,5.8,1.4,3.0,1.4,597.7,6.9
10278.8,5.5,1.9,4.2,0.0,337.3,7.4
8350.2,5.6,1.2,3.5,0.8,480.8,6.5
8469.8,4.0,1.4,2.2,0.4,635.5,5.8
10861.8,5.1,1.0,2.9,1.1,635.0,6.5
12831.1,6.3,2.7,3.4,0.3,695.2,6.3
8205.2,4.8,1.7,2.2,0.9,510.4,6.4
7393.7,3.5,1.2,1.5,0.8,300.8,5.1
11840.4,6.0,1.5,3.2,1.3,659.6,6.7
9902.5,5.0,1.5,2.9,0.5,682.5,6.9
12491.5,6.3,1.6,3.4,1.3,671.1,6.6
7282.6,3.3,1.4,1.3,0.6,2022.7,5.0
4661.7,2.3,0.6,1.4,0.2,384.8,3.4
8401.0,4.1,1.6,1.9,0.6,2333.1,5.9
7700.9,3.8,1.1,1.9,0.9,580.4,5.4
9763.6,5.4,2.1,2.4,0.8,356.2,7.2
8089.5,4.9,1.8,3.0,0.1,681.3,6.6
12223.1,5.7,1.9,2.5,1.3,2065.1,6.7
9135.5,4.4,1.8,2.2,0.4,312.3,6.4
10451.4,4.8,1.6,2.8,0.5,360.2,6.7
10472.9,5.3,2.4,2.5,0.5,416.2,7.0
10584.9,5.0,2.1,2.9,0.0,581.5,7.0
9927.6,5.1,1.8,2.7,0.5,1242.8,7.0
11531.8,6.3,2.9,4.7,0.0,1110.6,6.6
7613.0,2.5,1.1,1.8,0.0,559.4,4.6
14000.0,6.5,2.3,5.2,0.0,312.7,6.4
9290.4,4.4,1.0,2.7,0.7,930.1,6.1
6065.4,3.3,1.2,2.1,0.0,514.0,4.7
10564.2,4.8,1.5,3.8,0.0,581.5,6.8
7446.5,4.3,1.6,2.4,0.3,665.7,5.9
11996.0,6.5,2.5,4.0,0.0,475.1,6.7
14000.0,6.5,2.6,3.6,0.4,1766.5,6.2
7640.3,4.2,1.7,2.6,0.0,671.6,6.0
10997.1,5.1,2.1,2.2,0.8,475.0,7.0
4733.5,2.1,0.5,1.5,0.1,499.0,3.2
11361.7,6.1,1.6,4.8,0.0,641.8,6.7
7342.9,3.3,1.3,1.4,0.6,534.3,5.0
8125.5,4.8,1.5,3.4,0.0,420.6,6.5
6696.1,3.2,1.4,1.6,0.2,516.3,4.8
12196.5,6.3,1.5,3.0,1.8,1695.7,6.6
13021.9,6.5,1.7,4.4,0.4,2123.0,6.6
10070.2,4.7,1.7,2.0,1.0,393.9,6.7
7406.7,3.7,1.3,2.2,0.2,2287.1,5.3
14000.0,6.5,1.8,2.6,2.1,668.2,6.4
7748.8,4.4,1.4,2.7,0.2,853.0,5.9
3513.9,1.6,0.3,0.9,0.3,377.8,2.5
11375.2,5.4,1.1,4.2,0.1,438.5,6.5
6685.7,3.2,0.7,2.2,0.3,2102.1,4.6
12965.8,6.5,2.4,2.9,1.1,636.7,6.6
8856.6,4.3,2.0,2.3,0.0,379.7,6.3
11811.1,5.9,1.7,4.6,0.0,1034.6,6.8
